Margao Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:36 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,PhonePe -Offline,Total Tip,Offer Code,
Margao Navtara,24-25/T1-159940,-,201085170635149,2025-03-16,02:30:12 PM,02:40:34 PM,03:02:23 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-159942,-,201085356545905,2025-03-16,02:34:12 PM,02:40:25 PM,03:32:24 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-159944,-,201086099323867,2025-03-16,02:45:57 PM,02:54:57 PM,03:32:29 PM,SWIGGY,NA,-,277.00,59.99,217.00,227.50,10.00,0.25,0.25,0,217.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,228.00,0,0,-,
Margao Navtara,24-25/T1-159946,-,201086968054265,2025-03-16,02:59:58 PM,03:11:26 PM,03:50:59 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-159950,-,201089937125053,2025-03-16,03:51:00 PM,04:00:33 PM,04:40:39 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-159952,-,201091353196194,2025-03-16,04:13:06 PM,04:26:38 PM,05:02:10 PM,SWIGGY,NA,-,483.00,0.00,483.00,493.50,10.00,0.25,0.25,78.00,405.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,494.00,0,0,-,
Margao Navtara,24-25/T1-159953,-,201092769339195,2025-03-16,04:37:08 PM,04:47:53 PM,05:51:17 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-159958,-,201094003101361,2025-03-16,04:57:08 PM,05:10:20 PM,05:51:21 PM,SWIGGY,NA,-,254.00,59.99,194.00,204.50,10.00,0.25,0.25,119.15,74.85,0,0,0,0.00,0.50,0,0,0,0,0,0,0,205.00,0,0,-,
Margao Navtara,24-25/T1-159959,-,201094504697074,2025-03-16,05:06:09 PM,05:15:13 PM,05:51:28 PM,SWIGGY,NA,-,207.00,59.99,147.01,157.51,10.00,0.25,0.25,0,147.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,158.00,0,0,-,
Margao Navtara,24-25/T1-159964,-,201095352833791,2025-03-16,05:20:10 PM,05:40:40 PM,05:51:34 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-159965,-,201095622635425,2025-03-16,05:25:10 PM,05:44:40 PM,06:12:40 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-159969,-,201097004521911,2025-03-16,05:47:11 PM,06:00:54 PM,06:36:21 PM,SWIGGY,NA,-,187.00,56.10,130.90,141.40,10.00,0.25,0.25,0,130.90,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,141.00,0,0,-,
Margao Navtara,24-25/T1-159970,-,201097056723088,2025-03-16,05:48:11 PM,06:12:50 PM,06:36:26 PM,SWIGGY,NA,-,257.00,59.99,197.01,207.51,10.00,0.25,0.25,0,197.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,208.00,0,0,-,
Margao Navtara,24-25/T1-159976,-,201097911247156,2025-03-16,06:02:11 PM,06:26:13 PM,07:03:26 PM,SWIGGY,NA,-,343.00,0.00,343.00,353.50,10.00,0.25,0.25,0,343.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,354.00,0,0,-,
Margao Navtara,24-25/T1-159985,-,201101659891772,2025-03-16,07:05:15 PM,07:22:24 PM,08:49:32 PM,SWIGGY,NA,-,657.00,100.00,557.00,567.50,10.00,0.25,0.25,0,557.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,568.00,0,0,-,
Margao Navtara,24-25/T1-159989,-,201103459528118,2025-03-16,07:35:15 PM,07:43:15 PM,08:49:37 PM,SWIGGY,NA,-,157.00,0.00,157.00,167.50,10.00,0.25,0.25,0,157.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,168.00,0,0,-,
Margao Navtara,24-25/T1-159990,-,201103716993203,2025-03-16,07:39:15 PM,08:03:23 PM,08:49:43 PM,SWIGGY,NA,-,129.00,0.00,129.00,139.50,10.00,0.25,0.25,0,129.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,140.00,0,0,-,
Margao Navtara,24-25/T1-159993,-,201106064668009,2025-03-16,08:18:16 PM,08:35:46 PM,08:55:01 PM,SWIGGY,NA,-,464.00,100.00,364.00,374.50,10.00,0.25,0.25,184.36,179.65,0,0,0,0.00,0.50,0,0,0,0,0,0,0,375.00,0,0,-,
Margao Navtara,24-25/T1-159995,-,201106751424228,2025-03-16,08:30:16 PM,08:42:03 PM,08:55:06 PM,SWIGGY,NA,-,216.00,59.99,156.00,166.50,10.00,0.25,0.25,64.28,91.72,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,0,-,
Margao Navtara,24-25/T1-159996,-,201107052000445,2025-03-16,08:35:16 PM,08:48:07 PM,09:28:37 PM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,0,198.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,0,-,
Margao Navtara,24-25/T1-159997,-,201107208012990,2025-03-16,08:37:16 PM,08:54:35 PM,09:28:44 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-159998,-,201107516145286,2025-03-16,08:42:17 PM,08:54:52 PM,09:28:50 PM,SWIGGY,NA,-,296.00,59.99,236.00,246.50,10.00,0.25,0.25,0,236.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,247.00,0,0,-,
Margao Navtara,24-25/T1-160001,-,201108643138414,2025-03-16,09:01:22 PM,09:12:07 PM,10:07:53 PM,SWIGGY,NA,-,249.00,60.00,189.00,199.50,10.00,0.25,0.25,0,189.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,200.00,0,0,-,
Margao Navtara,24-25/T1-160002,-,201108837974911,2025-03-16,09:04:22 PM,09:12:20 PM,10:07:57 PM,SWIGGY,NA,-,286.00,59.99,226.00,236.50,10.00,0.25,0.25,0,195.18,0,0,30.82,0.00,0.50,0,0,0,0,0,0,0,237.00,0,0,-,
Margao Navtara,24-25/T1-160003,-,201109578854833,2025-03-16,09:17:22 PM,09:27:06 PM,10:21:53 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,95.06,72.95,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-160005,-,201110377352989,2025-03-16,09:30:22 PM,09:41:44 PM,10:21:59 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,100.12,107.88,0,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,0,-,
Margao Navtara,24-25/T1-160007,-,201111287771931,2025-03-16,09:45:22 PM,10:07:36 PM,10:33:51 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-160010,-,201111921304906,2025-03-16,09:56:23 PM,10:15:01 PM,10:42:15 PM,SWIGGY,NA,-,219.00,60.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,0,-,
Margao Navtara,24-25/T1-160023,-,201146035229786,2025-03-17,07:24:22 AM,07:45:28 AM,08:09:00 AM,SWIGGY,NA,-,267.00,59.99,207.01,217.51,10.00,0.25,0.25,100.02,106.99,0,0,0,0.00,0.49,0,0,0,0,0,0,0,218.00,0,0,-,
Margao Navtara,24-25/T1-160028,-,201147866906520,2025-03-17,07:55:23 AM,08:13:57 AM,09:10:38 AM,SWIGGY,NA,-,246.00,59.99,186.00,196.50,10.00,0.25,0.25,0,186.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,197.00,0,0,-,
Margao Navtara,24-25/T1-160030,-,201148143738432,2025-03-17,07:59:22 AM,08:20:44 AM,09:10:41 AM,SWIGGY,NA,-,544.00,0.00,544.00,554.50,10.00,0.25,0.25,29.00,515.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,555.00,0,0,-,
Margao Navtara,24-25/T1-160034,-,201148655587078,2025-03-17,08:08:23 AM,08:17:40 AM,09:10:46 AM,SWIGGY,NA,-,109.00,0.00,109.00,119.50,10.00,0.25,0.25,0,109.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,120.00,0,0,-,
Margao Navtara,24-25/T1-160035,-,201148818066761,2025-03-17,08:10:23 AM,08:31:09 AM,09:10:51 AM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-160036,-,201150144218193,2025-03-17,08:33:24 AM,08:40:09 AM,09:10:56 AM,SWIGGY,NA,-,245.00,60.00,185.00,195.50,10.00,0.25,0.25,0,185.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,196.00,0,0,-,
Margao Navtara,24-25/T1-160042,-,201152288210767,2025-03-17,09:09:25 AM,09:21:13 AM,10:42:21 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-160043,-,201152339410145,2025-03-17,09:10:24 AM,09:18:07 AM,10:42:25 AM,SWIGGY,NA,-,216.00,59.99,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,0,-,
Margao Navtara,24-25/T1-160044,-,201152809260624,2025-03-17,09:18:24 AM,09:33:52 AM,10:42:34 AM,SWIGGY,NA,-,387.00,62.50,324.50,335.00,10.00,0.25,0.25,0,324.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,335.00,0,0,-,
Margao Navtara,24-25/T1-160045,-,201153234462377,2025-03-17,09:24:24 AM,09:34:10 AM,10:42:39 AM,SWIGGY,NA,-,337.00,59.99,277.00,287.50,10.00,0.25,0.25,0,277.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,288.00,0,0,-,
Margao Navtara,24-25/T1-160047,-,201154009556076,2025-03-17,09:37:24 AM,09:45:58 AM,10:42:43 AM,SWIGGY,NA,-,294.00,60.00,234.00,244.50,10.00,0.25,0.25,0,234.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,245.00,0,0,-,
Margao Navtara,24-25/T1-160054,-,201155879372264,2025-03-17,10:08:25 AM,10:16:49 AM,10:42:47 AM,SWIGGY,NA,-,206.00,59.99,146.01,156.51,10.00,0.25,0.25,0,146.02,0,0,0,0.00,0.49,0,0,0,0,0,0,0,157.00,0,0,-,
Margao Navtara,24-25/T1-160055,-,201155918056381,2025-03-17,10:09:25 AM,10:16:59 AM,10:50:47 AM,SWIGGY,NA,-,217.00,59.99,157.00,167.50,10.00,0.25,0.25,0,157.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,168.00,0,0,-,
Margao Navtara,24-25/T1-160058,-,201157788656562,2025-03-17,10:40:28 AM,10:51:11 AM,11:30:01 AM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-160059,-,201157753450536,2025-03-17,10:40:30 AM,10:57:17 AM,11:30:07 AM,SWIGGY,NA,-,216.00,59.99,156.00,166.50,10.00,0.25,0.25,35.39,120.61,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,0,-,
Margao Navtara,24-25/T1-160063,-,201159090570942,2025-03-17,11:02:32 AM,11:15:34 AM,11:30:15 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,91.79,56.21,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-160068,-,201159207083522,2025-03-17,11:05:32 AM,11:41:16 AM,01:34:53 PM,SWIGGY,NA,-,677.00,99.98,577.01,588.75,10.00,0.25,0.25,0,577.02,0.62,0.62,0,0.00,0.25,0,0,0,0,0,0,0,589.00,0,0,-,
Margao Navtara,24-25/T1-160071,-,201159692536907,2025-03-17,11:11:35 AM,11:31:19 AM,01:35:00 PM,SWIGGY,NA,-,266.00,59.99,206.01,216.51,10.00,0.25,0.25,130.11,75.90,0,0,0,0.00,0.49,0,0,0,0,0,0,0,217.00,0,0,-,
Margao Navtara,24-25/T1-160072,-,201159719208639,2025-03-17,11:12:34 AM,11:32:05 AM,01:35:07 PM,SWIGGY,NA,-,179.00,53.70,125.30,135.80,10.00,0.25,0.25,0,125.30,0,0,0,0.00,0.20,0,0,0,0,0,0,0,136.00,0,0,-,
Margao Navtara,24-25/T1-160073,-,201160008948861,2025-03-17,11:17:34 AM,11:41:24 AM,01:35:13 PM,SWIGGY,NA,-,427.00,75.00,352.00,362.50,10.00,0.25,0.25,0,352.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,363.00,0,0,-,
Margao Navtara,24-25/T1-160077,-,201160691852222,2025-03-17,11:29:37 AM,12:01:51 PM,01:35:18 PM,SWIGGY,NA,-,195.00,58.50,136.50,147.00,10.00,0.25,0.25,0,136.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,147.00,0,0,-,
Margao Navtara,24-25/T1-160082,-,201162006217247,2025-03-17,11:50:36 AM,12:02:18 PM,01:35:22 PM,SWIGGY,NA,-,225.00,59.99,165.00,175.50,10.00,0.25,0.25,0,165.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,176.00,0,0,-,
Margao Navtara,24-25/T1-160084,-,201162955148625,2025-03-17,12:06:37 PM,12:17:29 PM,01:35:29 PM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,0,137.90,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-160094,-,201164018492889,2025-03-17,12:24:39 PM,12:39:51 PM,01:35:34 PM,SWIGGY,NA,-,378.00,59.99,318.00,328.50,10.00,0.25,0.25,0,318.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,329.00,0,0,-,
Margao Navtara,24-25/T1-160098,-,201164454752197,2025-03-17,12:31:39 PM,12:46:09 PM,01:35:39 PM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,0,198.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,0,-,
Margao Navtara,24-25/T1-160099,-,201164959693929,2025-03-17,12:39:41 PM,12:52:15 PM,01:35:46 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-160102,-,201165387381728,2025-03-17,12:47:41 PM,01:03:59 PM,01:35:52 PM,SWIGGY,NA,-,308.00,59.99,248.00,258.50,10.00,0.25,0.25,0,248.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,259.00,0,0,-,
Margao Navtara,24-25/T1-160103,-,201165385193222,2025-03-17,12:47:42 PM,01:05:09 PM,01:35:57 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-160106,-,201165697232713,2025-03-17,12:52:40 PM,01:16:52 PM,01:36:05 PM,SWIGGY,NA,-,494.00,0.00,494.00,504.50,10.00,0.25,0.25,118.00,376.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,505.00,0,0,-,
Margao Navtara,24-25/T1-160113,-,201166566962220,2025-03-17,01:06:40 PM,01:14:08 PM,02:12:07 PM,SWIGGY,NA,-,186.00,55.80,130.20,140.70,10.00,0.25,0.25,20.30,109.90,0,0,0,0.00,0.30,0,0,0,0,0,0,0,141.00,0,0,-,
Margao Navtara,24-25/T1-160114,-,201166550590524,2025-03-17,01:06:41 PM,01:30:19 PM,02:12:11 PM,SWIGGY,NA,-,207.00,59.99,147.00,157.50,10.00,0.25,0.25,62.49,84.51,0,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,0,-,
Margao Navtara,24-25/T1-160127,-,201168310683292,2025-03-17,01:35:45 PM,01:54:52 PM,02:41:41 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-160129,-,201168347864155,2025-03-17,01:36:47 PM,01:59:49 PM,02:42:17 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-160131,-,201168504552289,2025-03-17,01:39:45 PM,02:08:30 PM,02:42:24 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-160132,-,201168693123543,2025-03-17,01:41:45 PM,02:08:42 PM,02:42:28 PM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,41.30,96.60,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-160133,-,201168762688791,2025-03-17,01:43:45 PM,01:58:55 PM,02:42:34 PM,SWIGGY,NA,-,207.00,59.99,147.01,157.51,10.00,0.25,0.25,0,147.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,158.00,0,0,-,
Margao Navtara,24-25/T1-160136,-,201169015062400,2025-03-17,01:47:45 PM,02:19:13 PM,02:42:39 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-160144,-,201170304948591,2025-03-17,02:09:06 PM,02:23:43 PM,02:42:44 PM,SWIGGY,NA,-,417.00,59.99,357.01,367.51,10.00,0.25,0.25,0,357.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,368.00,0,0,-,
Margao Navtara,24-25/T1-160145,-,201170721589200,2025-03-17,02:16:06 PM,02:28:57 PM,02:42:50 PM,SWIGGY,NA,-,387.00,75.00,312.00,322.50,10.00,0.25,0.25,312.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,323.00,0,0,-,
Margao Navtara,24-25/T1-160148,-,201171861268589,2025-03-17,02:35:07 PM,02:53:04 PM,03:27:12 PM,SWIGGY,NA,-,197.00,59.09,137.91,148.41,10.00,0.25,0.25,69.30,68.60,0,0,0,0.00,-0.41,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-160149,-,201171852104062,2025-03-17,02:35:08 PM,02:46:07 PM,03:27:16 PM,SWIGGY,NA,-,138.00,0.00,138.00,148.50,10.00,0.25,0.25,0,138.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-160155,-,201175092396427,2025-03-17,03:28:38 PM,03:43:05 PM,04:32:58 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,41.30,90.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-160156,-,201175608969895,2025-03-17,03:37:38 PM,03:45:34 PM,04:33:02 PM,SWIGGY,NA,-,277.00,59.99,217.00,227.50,10.00,0.25,0.25,0,217.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,228.00,0,0,-,
Margao Navtara,24-25/T1-160170,-,201179304937747,2025-03-17,04:39:39 PM,05:01:55 PM,05:51:33 PM,SWIGGY,NA,-,286.00,59.99,226.00,236.50,10.00,0.25,0.25,0,226.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,237.00,0,0,-,
Margao Navtara,24-25/T1-160173,-,201179797643748,2025-03-17,04:47:39 PM,05:00:06 PM,05:51:38 PM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,21.66,155.35,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,0,-,
Margao Navtara,24-25/T1-160181,-,201182276943270,2025-03-17,05:28:41 PM,05:52:51 PM,06:30:15 PM,SWIGGY,NA,-,204.00,59.99,144.01,157.58,10.00,0.25,0.25,40.94,103.07,1.53,1.53,0,0.00,0.42,0,0,0,0,0,0,0,158.00,0,0,-,
Margao Navtara,24-25/T1-160198,-,201187191996163,2025-03-17,06:50:32 PM,07:10:06 PM,07:51:24 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-160199,-,201187184323152,2025-03-17,06:50:34 PM,07:12:02 PM,07:51:29 PM,SWIGGY,NA,-,207.00,59.99,147.00,157.50,10.00,0.25,0.25,0,147.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,0,-,
Margao Navtara,24-25/T1-160200,-,201187318065971,2025-03-17,06:52:32 PM,07:06:38 PM,08:29:31 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-160203,-,201188755967094,2025-03-17,07:16:33 PM,07:37:20 PM,08:29:36 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-160204,-,201188859090644,2025-03-17,07:18:33 PM,07:38:57 PM,08:31:28 PM,SWIGGY,NA,-,496.00,100.00,396.00,406.50,10.00,0.25,0.25,0,396.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,407.00,0,0,-,
Margao Navtara,24-25/T1-160211,-,201190127721905,2025-03-17,07:39:34 PM,07:59:32 PM,08:31:32 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-160213,-,201190193884347,2025-03-17,07:40:33 PM,07:56:04 PM,08:31:39 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-160220,-,201190885387555,2025-03-17,07:52:34 PM,08:20:08 PM,08:31:44 PM,SWIGGY,NA,-,305.00,59.99,245.01,255.51,10.00,0.25,0.25,46.59,198.42,0,0,0,0.00,0.49,0,0,0,0,0,0,0,256.00,0,0,-,
Margao Navtara,24-25/T1-160223,-,201191292970872,2025-03-17,07:58:34 PM,08:22:48 PM,08:49:20 PM,SWIGGY,NA,-,478.00,100.00,378.00,388.50,10.00,0.25,0.25,0,378.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,389.00,0,0,-,
Margao Navtara,24-25/T1-160227,-,201191654229633,2025-03-17,08:05:34 PM,08:41:09 PM,09:00:19 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-160240,-,201193482075223,2025-03-17,08:35:37 PM,08:49:34 PM,09:50:08 PM,SWIGGY,NA,-,257.00,59.99,197.00,207.50,10.00,0.25,0.25,0,197.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,208.00,0,0,-,
Margao Navtara,24-25/T1-160242,-,201194066971886,2025-03-17,08:44:35 PM,09:06:01 PM,09:50:15 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-160243,-,201194027724700,2025-03-17,08:44:36 PM,09:06:15 PM,09:50:21 PM,SWIGGY,NA,-,457.00,99.99,357.01,367.51,10.00,0.25,0.25,0,0,0,0,357.01,0.00,0.49,0,0,0,0,0,0,0,368.00,0,0,-,
Margao Navtara,24-25/T1-160247,-,201195108919258,2025-03-17,09:02:36 PM,09:20:27 PM,09:51:00 PM,SWIGGY,NA,-,577.00,99.99,477.01,487.51,10.00,0.25,0.25,0,0,0,0,477.01,0.00,0.49,0,0,0,0,0,0,0,488.00,0,0,-,
Margao Navtara,24-25/T1-160248,-,201195897222333,2025-03-17,09:16:36 PM,09:24:49 PM,10:23:30 PM,SWIGGY,NA,-,457.00,99.99,357.01,378.80,10.00,0.25,0.25,100.78,256.24,5.64,5.64,0,0.00,0.20,0,0,0,0,0,0,0,379.00,0,0,-,
Margao Navtara,24-25/T1-160249,-,201196059131905,2025-03-17,09:18:36 PM,09:30:35 PM,10:23:36 PM,SWIGGY,NA,-,255.00,59.99,195.00,205.50,10.00,0.25,0.25,0,165.18,0,0,29.82,0.00,0.50,0,0,0,0,0,0,0,206.00,0,0,-,
Margao Navtara,24-25/T1-160255,-,201197962384302,2025-03-17,09:49:37 PM,10:07:51 PM,10:23:41 PM,SWIGGY,NA,-,388.00,75.00,313.00,323.50,10.00,0.25,0.25,0,313.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,324.00,0,0,-,
Margao Navtara,24-25/T1-160258,-,201198306042669,2025-03-17,09:55:38 PM,10:12:25 PM,10:51:23 PM,SWIGGY,NA,-,258.00,59.99,198.00,208.50,10.00,0.25,0.25,0,198.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,0,-,
