Baga Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:04 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Baga Navtara,24-25/T1-151173,-,199767903556179,2025-03-01,08:35:52 AM,08:55:50 AM,09:32:16 AM,SWIGGY,NA,-,386.00,74.98,311.01,321.51,10.00,0.25,0.25,0,311.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,322.00,0,-,
Baga Navtara,24-25/T1-151174,-,199768209424036,2025-03-01,08:40:53 AM,08:55:30 AM,09:32:22 AM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Baga Navtara,24-25/T1-151175,-,199768318024588,2025-03-01,08:42:53 AM,08:55:37 AM,09:32:28 AM,SWIGGY,NA,-,278.00,59.99,218.00,228.50,10.00,0.25,0.25,0,218.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,229.00,0,-,
Baga Navtara,24-25/T1-151177,-,199768935441132,2025-03-01,08:52:53 AM,09:10:26 AM,09:32:33 AM,SWIGGY,NA,-,277.00,0.00,277.00,287.50,10.00,0.25,0.25,0,277.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,288.00,0,-,
Baga Navtara,24-25/T1-151178,-,199769003894208,2025-03-01,08:54:53 AM,09:31:23 AM,09:32:38 AM,SWIGGY,NA,-,602.00,75.25,526.75,531.87,4.88,0.12,0.12,128.62,398.11,0,0,0,0.00,0.13,0,0,0,0,0,0,0,532.00,0,-,
Baga Navtara,24-25/T1-151179,-,199769003530632,2025-03-01,08:54:54 AM,09:22:30 AM,09:32:43 AM,SWIGGY,NA,-,631.00,78.88,552.13,557.50,5.12,0.13,0.13,214.37,337.74,0,0,0,0.00,-0.50,0,0,0,0,0,0,0,557.00,0,-,
Baga Navtara,24-25/T1-151180,-,199769170189870,2025-03-01,08:56:53 AM,09:31:13 AM,09:32:49 AM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Baga Navtara,24-25/T1-151181,-,199769144434045,2025-03-01,08:56:54 AM,09:22:20 AM,10:08:07 AM,SWIGGY,NA,-,247.00,59.99,187.01,198.99,10.00,0.25,0.25,0,187.01,0.74,0.74,0,0.00,0.01,0,0,0,0,0,0,0,199.00,0,-,
Baga Navtara,24-25/T1-151185,-,199770423700325,2025-03-01,09:17:53 AM,09:41:30 AM,10:08:14 AM,SWIGGY,NA,-,407.00,75.00,332.00,342.50,10.00,0.25,0.25,226.77,105.23,0,0,0,0.00,0.50,0,0,0,0,0,0,0,343.00,0,-,
Baga Navtara,24-25/T1-151186,-,199770603656384,2025-03-01,09:20:53 AM,09:38:42 AM,10:46:10 AM,SWIGGY,NA,-,295.00,60.00,235.00,245.50,10.00,0.25,0.25,0,235.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,246.00,0,-,
Baga Navtara,24-25/T1-151189,-,199771683494375,2025-03-01,09:38:57 AM,09:53:48 AM,10:46:16 AM,SWIGGY,NA,-,375.00,60.00,315.00,325.50,10.00,0.25,0.25,0,315.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,326.00,0,-,
Baga Navtara,24-25/T1-151190,-,199772173659133,2025-03-01,09:46:57 AM,10:22:23 AM,11:41:27 AM,SWIGGY,NA,-,367.00,75.00,292.00,313.56,10.00,0.25,0.25,0,292.00,5.53,5.53,0,0.00,0.44,0,0,0,0,0,0,0,314.00,0,-,
